city,date,death,temp,dewpoint,pm10,o3,time,season
chic,7/20/1998,90,79,68.1,37.1810501,26.46615043,4219,summer
chic,7/21/1998,112,85,72.9,57.21135313,34.03770825,4220,summer
chic,7/22/1998,111,76,67.6,24.59552148,17.8504717,4221,summer
chic,7/23/1998,100,73,56.6,38.15901153,19.64635244,4222,summer
chic,7/24/1998,104,72,51.1,26.20859831,20.49918209,4223,summer
chic,7/25/1998,107,70,55.4,28.22877363,23.91572013,4224,summer
chic,7/26/1998,117,70,56.8,19.21329084,27.09941246,4225,summer
chic,7/27/1998,109,74,65.1,39.24083905,26.81815869,4226,summer
chic,7/28/1998,103,79,64.9,43.75227239,24.39531608,4227,summer
chic,7/29/1998,113,77,55.2,21.21604566,32.2616697,4228,summer
chic,7/30/1998,101,72,57.5,30.25461316,19.68474565,4229,summer
chic,7/31/1998,100,71,54.7,13.25551439,24.12262719,4230,summer
chic,8/1/1998,105,72,57.3,29.27261288,30.49970296,4231,summer
chic,8/2/1998,90,72,55.9,26.31118037,38.51264977,4232,summer
chic,8/3/1998,109,78,64.8,62.20939816,32.45249083,4233,summer
chic,8/4/1998,101,70,68.6,29.33872858,20.04740956,4234,summer
chic,8/5/1998,96,76,70.7,27.28638698,22.01459272,4235,summer
chic,8/6/1998,138,78,71.3,39.51402044,19.95487187,4236,summer
chic,8/7/1998,116,75,70.8,33.32300976,10.16505454,4237,summer
chic,8/8/1998,81,77,70.7,33.30372601,18.39628999,4238,summer
chic,8/9/1998,81,77,70.1,36.23225492,20.84949556,4239,summer
chic,8/10/1998,93,76,68.5,35.28719709,27.52908925,4240,summer
chic,8/11/1998,96,71,63.4,36.49656348,23.3655677,4241,summer
chic,8/12/1998,109,70,60.9,31.16405909,28.84019544,4242,summer
chic,8/13/1998,98,71,60.2,40.00990101,30.87047683,4243,summer
chic,8/14/1998,108,71,64.4,64.00163655,25.80294031,4244,summer
chic,8/15/1998,93,71,64.3,29.80520181,20.8943462,4245,summer
chic,8/16/1998,90,72,62.9,24.0209203,27.0144644,4246,summer
chic,8/17/1998,111,75,69,52.93552085,22.60958586,4247,summer
chic,8/18/1998,101,68,63.9,14.92358222,20.98574271,4248,summer
chic,8/19/1998,104,69,55.1,36.80564738,20.1389224,4249,summer
chic,8/20/1998,143,73,65.4,61.81117216,24.54453334,4250,summer
chic,8/21/1998,101,80,70.8,48.80946695,30.99770354,4251,summer
chic,8/22/1998,105,78,69.5,47.87161172,32.91134417,4252,summer
chic,8/23/1998,104,81,71.2,62.91282051,43.65434527,4253,summer
chic,8/24/1998,91,76,71.4,51.80922411,17.91473364,4254,summer
chic,8/25/1998,103,76,63.9,29.84757326,24.30123553,4255,summer
chic,8/26/1998,107,73,60.9,33.80636447,25.26439302,4256,summer
chic,8/27/1998,111,72,64.5,34.00731918,26.21275881,4257,summer
chic,8/28/1998,102,69,66.4,35.81735348,12.25200493,4258,summer
chic,8/29/1998,92,76,63.1,26.80361722,20.43792922,4259,summer
chic,8/30/1998,109,70,55.7,16.89738595,21.81665746,4260,summer
chic,8/31/1998,119,69,54.6,28.77339744,18.75411476,4261,summer
chic,9/1/1998,110,69,58.5,54.7349359,16.84657368,4262,summer
chic,9/2/1998,91,65,50.1,45.75446371,20.30059175,4263,summer
chic,9/3/1998,107,68,57.9,50.72119963,23.6064544,4264,summer
chic,9/4/1998,99,69,54.2,29.66350733,35.04125239,4265,summer
chic,9/5/1998,96,70,61.4,51.60333,31.39586058,4266,summer
chic,9/6/1998,122,81,70.4,47.58250916,47.56210798,4267,summer
chic,9/7/1998,110,66,57.1,22.49459707,28.26803026,4268,summer
chic,9/8/1998,90,63,46.9,16.26096728,16.02455557,4269,summer
chic,9/9/1998,98,63,50.3,17.54954212,14.49696592,4270,summer
chic,9/10/1998,104,63,52.8,53.55778388,14.39672453,4271,summer
chic,9/11/1998,100,71,53.1,48.59899267,27.50518405,4272,summer
chic,9/12/1998,117,74,56.7,60.70064103,35.19750822,4273,summer
chic,9/13/1998,99,74,62.7,68.73086081,35.25090662,4274,summer
chic,9/14/1998,107,72,67.5,48.29253517,21.45651905,4275,summer
chic,9/15/1998,114,70,67,16.59899267,14.42667629,4276,summer
chic,9/16/1998,97,72,64.9,17.61272893,23.69825157,4277,summer
chic,9/17/1998,100,68,58.4,27.64998421,27.00013021,4278,summer
chic,9/18/1998,106,68,57.8,42.49325914,27.27217339,4279,summer
chic,9/19/1998,103,72,60.9,66.41908332,35.91220589,4280,summer
chic,9/20/1998,107,76,66.3,48.97975193,19.90428496,4281,summer
chic,9/21/1998,114,63,51.8,13.36413826,12.86014266,4282,summer
chic,9/22/1998,87,58,47.7,10.35314925,18.14906691,4283,summer
chic,9/23/1998,124,56,41.5,28.45701339,10.25031508,4284,summer
chic,9/24/1998,113,59,53.6,44.37554635,6.447717861,4285,summer
chic,9/25/1998,100,66,64.1,73.58433756,10.8240857,4286,summer
chic,9/26/1998,113,79,65.8,55.41970033,36.95089587,4287,summer
chic,9/27/1998,102,73,63.8,33.64752437,30.32567188,4288,summer
chic,9/28/1998,105,63,52.5,30.69148041,17.53191689,4289,summer
chic,9/29/1998,105,63,57,48.61341733,6.846173571,4290,summer
chic,9/30/1998,96,64,57.9,40.58525641,13.36619116,4291,summer
chic,10/1/1998,94,53,35.7,11.50009157,9.787839418,4292,autumn
chic,10/2/1998,103,49,41.9,23.40233242,10.8158687,4293,autumn
chic,10/3/1998,111,55,49.3,5.327014653,19.16943672,4294,autumn
chic,10/4/1998,91,60,50.3,8.296794873,19.16419304,4295,autumn
chic,10/5/1998,122,65,61.4,42.28855311,9.779308246,4296,autumn
chic,10/6/1998,98,65,61.2,15.34349817,9.216620178,4297,autumn
chic,10/7/1998,104,56,49.2,15.31327838,3.875538142,4298,autumn
chic,10/8/1998,105,54,44.8,13.00465515,11.31221667,4299,autumn
chic,10/9/1998,84,53,45.6,34.2720696,4.484221248,4300,autumn
chic,10/10/1998,112,53,46.4,57.2775641,7.984733488,4301,autumn
chic,10/11/1998,118,56,49.1,36.39020146,19.48633609,4302,autumn
chic,10/12/1998,122,60,46.9,42.45888278,10.04663934,4303,autumn
chic,10/13/1998,113,49,36.8,22.48910256,5.860236035,4304,autumn
chic,10/14/1998,99,48,40.4,26.74185351,4.287028161,4305,autumn
chic,10/15/1998,110,58,48.4,30.42591575,6.190887323,4306,autumn
chic,10/16/1998,103,68,57.2,50.428663,23.32690315,4307,autumn
chic,10/17/1998,104,67,64.4,56.46712454,22.9477125,4308,autumn
chic,10/18/1998,94,57,48.1,10.53031135,15.73579613,4309,autumn
chic,10/19/1998,102,52,39.2,27.4753663,7.957596869,4310,autumn
chic,10/20/1998,102,50,33.9,21.08135491,9.537845925,4311,autumn
chic,10/21/1998,108,48,34.5,11.45888278,9.515268266,4312,autumn
chic,10/22/1998,98,45,31.1,21.43141025,6.525605717,4313,autumn
chic,10/23/1998,120,52,36.3,50.61547619,6.877799543,4314,autumn
chic,10/24/1998,114,54,38.9,55.72811355,10.28262758,4315,autumn
chic,10/25/1998,120,55,44.8,37.78031136,7.278930329,4316,autumn
chic,10/26/1998,114,62,49.7,55.81278607,9.445527954,4317,autumn
chic,10/27/1998,130,63,58.6,86.69514652,4.563178739,4318,autumn
chic,10/28/1998,108,54,52.3,14.73360806,11.91828985,4319,autumn
chic,10/29/1998,91,52,51.9,35.62743779,3.608258636,4320,autumn
chic,10/30/1998,97,61,58.4,44.69106134,0.775211423,4321,autumn
chic,10/31/1998,101,57,52.7,10.68007233,3.34584526,4322,autumn
chic,11/1/1998,105,54,50,11.26056087,19.11101589,4323,autumn
chic,11/2/1998,102,49,39.8,6.608643758,21.7531344,4324,autumn
chic,11/3/1998,112,41,33.4,5.474028368,28.1382719,4325,autumn
chic,11/4/1998,116,37,32.8,10.32663888,21.7524449,4326,autumn
chic,11/5/1998,120,39,27.4,21.33335972,5.916253593,4327,autumn
chic,11/6/1998,99,38,25.8,20.33335972,8.330678601,4328,autumn
chic,11/7/1998,113,35,26.1,39.77304366,6.602146738,4329,autumn
chic,11/8/1998,110,37,31.8,32.3635795,6.738993926,4330,autumn
chic,11/9/1998,97,43,37.3,52.29215093,8.348756173,4331,autumn
chic,11/10/1998,124,52,41.2,39.04322029,14.62151019,4332,autumn
chic,11/11/1998,108,41,28.5,28.31575868,16.46878433,4333,autumn
chic,11/12/1998,119,40,31.1,31.37345098,4.69359805,4334,autumn
chic,11/13/1998,123,43,34.6,33.77004922,11.49740262,4335,autumn
chic,11/14/1998,111,50,40.2,28.62619824,9.721484893,4336,autumn
chic,11/15/1998,96,43,32.2,12.59048395,16.87493283,4337,autumn
chic,11/16/1998,102,48,39.1,30.40936276,6.470759103,4338,autumn
chic,11/17/1998,109,42,34.6,24.50448097,7.097389859,4339,autumn
chic,11/18/1998,123,48,38.7,46.67755789,6.955126107,4340,autumn
chic,11/19/1998,114,45,31.1,26.16402902,8.319255062,4341,autumn
chic,11/20/1998,114,31,24.4,12.55667878,7.943455347,4342,autumn
chic,11/21/1998,116,34,24.4,31.60063482,8.486784975,4343,autumn
chic,11/22/1998,105,49,34.9,58.50826386,14.17667937,4344,autumn
chic,11/23/1998,101,50,35.4,38.39561526,13.11126336,4345,autumn
chic,11/24/1998,110,46,30.1,32.33792295,5.457522707,4346,autumn
chic,11/25/1998,117,50,35.8,34.37713488,4.065176921,4347,autumn
chic,11/26/1998,103,50,32.3,19.40385702,9.814313443,4348,autumn
chic,11/27/1998,94,48,35.7,62.50275812,5.617518789,4349,autumn
chic,11/28/1998,123,54,48.6,43.4122565,10.60628032,4350,autumn
chic,11/29/1998,106,63,58.4,57.63537127,13.24199304,4351,autumn
chic,11/30/1998,102,52,50.7,34.62438226,12.61060853,4352,autumn
chic,12/1/1998,100,45,37.7,24.77694284,6.669878551,4353,autumn
chic,12/2/1998,112,55,45.8,36.67108555,8.226131666,4354,autumn
chic,12/3/1998,104,61,54.9,43.68756907,8.491750429,4355,autumn
chic,12/4/1998,117,61,59.3,54.61237527,3.66162155,4356,autumn
chic,12/5/1998,113,59,56.6,33.47142081,8.073820443,4357,autumn
chic,12/6/1998,103,50,49.2,11.37526696,8.092803353,4358,autumn
chic,12/7/1998,99,39,31.6,10.74276566,18.65149123,4359,autumn
chic,12/8/1998,130,38,29,23.32306916,6.105578668,4360,autumn
chic,12/9/1998,105,39,29.5,29.25164059,6.531887007,4361,autumn
chic,12/10/1998,99,35,29,18.99180403,5.012532007,4362,autumn
chic,12/11/1998,108,39,26.1,26.05936476,6.115629388,4363,autumn
chic,12/12/1998,112,38,26.1,29.00716696,7.123482719,4364,autumn
chic,12/13/1998,109,38,31.2,25.81906562,13.0106034,4365,autumn
chic,12/14/1998,125,36,32.1,54.04288124,7.848083757,4366,autumn
chic,12/15/1998,113,44,31.2,31.08958454,6.421882764,4367,autumn
chic,12/16/1998,125,37,27.2,14.07628205,5.780097358,4368,autumn
chic,12/17/1998,124,32,22.3,16.00331116,8.823021024,4369,autumn
chic,12/18/1998,119,43,30.1,52.06375072,7.963781569,4370,autumn
chic,12/19/1998,126,35,26.3,22.67121099,9.246538265,4371,autumn
chic,12/20/1998,107,31,27.6,14.09122325,6.013476119,4372,autumn
chic,12/21/1998,126,23,18.8,19.95386061,6.906369398,4373,autumn
chic,12/22/1998,120,10,-1.9,24.84788757,15.1006225,4374,autumn
chic,12/23/1998,109,17,5.7,28.91014556,9.267595214,4375,autumn
chic,12/24/1998,140,19,4.8,24.03651918,10.64203305,4376,autumn
chic,12/25/1998,130,25,11.1,19.38421017,13.89052531,4377,autumn
chic,12/26/1998,138,26,12.3,36.10245325,11.75666022,4378,autumn
chic,12/27/1998,125,36,24,34.1052005,9.763213303,4379,autumn
chic,12/28/1998,156,29,23.3,33.06048535,5.780310269,4380,autumn
chic,12/29/1998,120,22,18.4,25.00914305,12.53233717,4381,autumn
chic,12/30/1998,99,7,-1.6,27.97068151,9.385773285,4382,autumn
chic,12/31/1998,141,13,5.1,25.80098556,9.786139557,4383,autumn
chic,1/1/1999,136,14,7.7,17.03386832,19.54416909,4384,winter
chic,1/2/1999,147,22,21,NA,28.62178903,4385,winter
chic,1/3/1999,136,16,8.4,17.98230706,21.30799347,4386,winter
chic,1/4/1999,128,-2,-6.9,13.94939623,11.43364549,4387,winter
chic,1/5/1999,126,1,-6.1,30.99060502,8.987229863,4388,winter
chic,1/6/1999,128,12,9.8,25.11542598,9.092744575,4389,winter
chic,1/7/1999,154,1,-6.7,36.8697259,6.958779839,4390,winter
chic,1/8/1999,153,16,10.9,22.89170392,17.60590815,4391,winter
chic,1/9/1999,113,4,-1.1,17.9727058,12.81903336,4392,winter
chic,1/10/1999,138,6,-0.4,18.96857079,19.14758235,4393,winter
chic,1/11/1999,150,5,0,30.90813124,10.17194648,4394,winter
chic,1/12/1999,146,20,14.1,33.44114521,10.06825369,4395,winter
chic,1/13/1999,137,20,15.4,1.880658712,30.68947994,4396,winter
chic,1/14/1999,139,18,12.6,21.80373563,18.2186632,4397,winter
chic,1/15/1999,118,23,20.2,38.57846091,6.83010581,4398,winter
chic,1/16/1999,138,30,29.8,26.60598963,9.600006101,4399,winter
chic,1/17/1999,93,28,31.3,32.69664897,8.005669007,4400,winter
chic,1/18/1999,140,29,25.8,14.37407024,20.05480504,4401,winter
chic,1/19/1999,118,27,20,28.70489073,9.724252881,4402,winter
chic,1/20/1999,162,30,28.8,55.75708853,7.200447204,4403,winter
chic,1/21/1999,138,37,32.6,54.75983579,7.526303704,4404,winter
chic,1/22/1999,137,42,41.5,16.79826008,5.890249243,4405,winter
chic,1/23/1999,136,39,35.3,5.817490847,8.242540134,4406,winter
chic,1/24/1999,136,33,30,18.82103776,17.14494244,4407,winter
chic,1/25/1999,148,28,24.6,12.74880953,10.5674216,4408,winter
chic,1/26/1999,135,29,23.4,32.7790293,8.855005304,4409,winter
chic,1/27/1999,120,42,34,48.6084575,11.26457581,4410,winter
chic,1/28/1999,107,33,27.4,22.66062271,10.58076686,4411,winter
chic,1/29/1999,133,33,25.6,27.56446887,12.49897025,4412,winter
chic,1/30/1999,137,34,28,40.60526907,17.8815932,4413,winter
chic,1/31/1999,119,36,27.5,20.56721612,23.12806104,4414,winter
chic,2/1/1999,117,40,38.4,22.6029304,7.147065373,4415,winter
chic,2/2/1999,131,38,32.4,5.457777675,7.980014085,4416,winter
chic,2/3/1999,126,41,27.4,41.47957876,15.10296027,4417,winter
chic,2/4/1999,143,31,21.1,16.49606227,17.07570506,4418,winter
chic,2/5/1999,113,31,24.2,27.102224,7.190115273,4419,winter
chic,2/6/1999,145,40,30.4,18.44935898,12.09818874,4420,winter
chic,2/7/1999,143,33,29.8,24.5235348,15.6647266,4421,winter
chic,2/8/1999,134,37,36.2,31.50722822,7.851604321,4422,winter
chic,2/9/1999,139,44,29.8,8.529029307,12.03513552,4423,winter
chic,2/10/1999,145,44,27.2,49.51804029,12.57207016,4424,winter
chic,2/11/1999,136,49,47.8,27.31352596,14.81587092,4425,winter
chic,2/12/1999,135,23,13.1,12.53727107,23.94505279,4426,winter
chic,2/13/1999,137,23,10.8,21.69661172,17.65464822,4427,winter
chic,2/14/1999,138,34,21.9,35.71327218,15.67563571,4428,winter
chic,2/15/1999,147,45,30.6,56.61428571,15.75160473,4429,winter
chic,2/16/1999,125,39,32.1,29.66373626,10.13252463,4430,winter
chic,2/17/1999,150,27,20.4,20.35634419,14.55313538,4431,winter
chic,2/18/1999,142,29,21.8,29.65824176,13.57977919,4432,winter
chic,2/19/1999,137,28,20.9,8.77912088,26.46738717,4433,winter
chic,2/20/1999,145,25,17,6.761942762,25.25822691,4434,winter
chic,2/21/1999,124,28,15.7,NA,35.74690833,4435,winter
chic,2/22/1999,136,26,9.4,19.81057926,28.73954081,4436,winter
chic,2/23/1999,133,29,14.9,36.99334293,15.68002902,4437,winter
chic,2/24/1999,130,27,22.9,53.87926057,6.450027134,4438,winter
chic,2/25/1999,155,33,26.5,28.88200782,9.969505331,4439,winter
chic,2/26/1999,149,36,27.9,43.82323492,8.255861291,4440,winter
chic,2/27/1999,140,43,39.2,32.96730769,6.452663152,4441,winter
chic,2/28/1999,114,37,32.1,2.00302198,15.70905043,4442,winter
chic,3/1/1999,138,38,25.3,22.46973833,24.6358029,4443,winter
chic,3/2/1999,137,37,33.1,29.98928571,5.739615668,4444,winter
chic,3/3/1999,158,31,18.7,4.9206044,21.2970315,4445,winter
chic,3/4/1999,142,30,18.4,17.44272034,17.51141431,4446,winter
chic,3/5/1999,130,35,28.7,29.94313187,16.59490893,4447,winter
chic,3/6/1999,112,25,19.7,1.84697802,35.95396195,4448,winter
chic,3/7/1999,109,21,14.4,18.60374476,38.56851801,4449,winter
chic,3/8/1999,126,24,16.2,42.92664835,29.46465989,4450,winter
chic,3/9/1999,152,29,26.4,11.91565934,26.70677448,4451,winter
chic,3/10/1999,123,29,20.3,2.010254856,36.94482506,4452,winter
chic,3/11/1999,124,28,20.4,13.2253663,24.05767003,4453,winter
chic,3/12/1999,117,27,19.6,12.23360806,32.06890014,4454,winter
chic,3/13/1999,132,28,18.1,23.4757415,33.90482476,4455,winter
chic,3/14/1999,124,32,18.9,3.335256413,39.14909493,4456,winter
chic,3/15/1999,155,31,19.2,36.48635531,15.54066561,4457,winter
chic,3/16/1999,132,43,29.8,44.49386447,12.75543386,4458,winter
chic,3/17/1999,130,50,40.7,29.45247253,27.02090598,4459,winter
chic,3/18/1999,114,38,27.1,13.44148352,26.50227063,4460,winter
chic,3/19/1999,135,36,23.7,21.88113254,21.98530581,4461,winter
chic,3/20/1999,141,39,27.2,31.425,18.05084975,4462,winter
chic,3/21/1999,137,38,23.2,5.46620879,31.74913394,4463,winter
chic,3/22/1999,142,36,21.3,23.52794903,22.38122106,4464,winter
chic,3/23/1999,120,38,21,40.41232073,13.42644609,4465,winter
chic,3/24/1999,121,35,21.9,19.37111194,32.91692417,4466,winter
chic,3/25/1999,147,32,23.3,22.73659595,30.22006738,4467,winter
chic,3/26/1999,143,35,25.9,17.41232073,29.91757085,4468,winter
chic,3/27/1999,103,41,26.3,35.50847458,21.31821868,4469,winter
chic,3/28/1999,113,43,33.7,54.24526336,18.00209367,4470,winter
chic,3/29/1999,115,48,24.5,24.11612963,15.82785634,4471,winter
chic,3/30/1999,116,55,28.5,97.17107469,22.33493812,4472,winter
chic,3/31/1999,122,60,41.3,64.19200508,28.35575895,4473,winter
chic,4/1/1999,113,58,51.7,45.31667908,13.04434356,4474,spring
chic,4/2/1999,115,64,54.6,45.27821755,12.42635286,4475,spring
chic,4/3/1999,117,63,57.8,40.40659341,12.98439759,4476,spring
chic,4/4/1999,97,56,47.3,14.12590799,20.54201314,4477,spring
chic,4/5/1999,108,50,43.2,16.10392997,18.39485504,4478,spring
chic,4/6/1999,108,53,42.4,18.55500839,21.26039985,4479,spring
chic,4/7/1999,127,55,42.7,58.07645744,27.17509624,4480,spring
chic,4/8/1999,122,55,43.7,35.0325014,28.83376837,4481,spring
chic,4/9/1999,126,45,40,6.223190607,28.64008032,4482,spring
chic,4/10/1999,108,47,35,12.4233563,30.93955098,4483,spring
chic,4/11/1999,114,46,39.7,9.511268392,20.43486355,4484,spring
chic,4/12/1999,113,45,32.1,26.31823365,22.31422499,4485,spring
chic,4/13/1999,120,50,33.3,36.41511455,18.4290943,4486,spring
chic,4/14/1999,101,49,26,62.39588378,25.70069269,4487,spring
chic,4/15/1999,119,49,39.4,27.44789693,33.30460743,4488,spring
chic,4/16/1999,121,44,37.3,6.553931525,23.65752797,4489,spring
chic,4/17/1999,120,44,34,7.540195255,15.36767577,4490,spring
chic,4/18/1999,108,42,37.1,29.11922548,10.94031267,4491,spring
chic,4/19/1999,106,42,36.5,45.65283262,10.25507157,4492,spring
chic,4/20/1999,117,45,39.4,43.59239306,20.15808876,4493,spring
chic,4/21/1999,111,54,48,32.59560595,22.51149214,4494,spring
chic,4/22/1999,100,48,47.2,31.47197802,9.717691324,4495,spring
chic,4/23/1999,116,43,35.6,NA,27.18680189,4496,spring
chic,4/24/1999,119,44,24.6,16.88223687,30.83584827,4497,spring
chic,4/25/1999,90,48,30.5,19.71098901,30.58304691,4498,spring
chic,4/26/1999,103,51,33.4,33.64505495,36.41027869,4499,spring
chic,4/27/1999,113,50,41.5,29.45234135,26.47570696,4500,spring
chic,4/28/1999,113,51,38.4,12.71227107,28.57303001,4501,spring
chic,4/29/1999,109,52,32.7,15.51721612,32.83588524,4502,spring
chic,4/30/1999,104,51,29,27.20476608,29.15402576,4503,spring
chic,5/1/1999,106,56,30.5,28.22600733,29.71179081,4504,spring
chic,5/2/1999,94,58,37.3,31.13260073,42.53538905,4505,spring
chic,5/3/1999,114,64,42.8,51.16158658,38.04415057,4506,spring
chic,5/4/1999,144,67,52.2,75.06510989,39.14696078,4507,spring
chic,5/5/1999,102,70,57.2,74.00192308,32.83490212,4508,spring
chic,5/6/1999,89,58,52.8,24.5732241,17.46917865,4509,spring
chic,5/7/1999,103,56,46.9,31.60631868,19.58111101,4510,spring
chic,5/8/1999,116,53,48.2,8.57335165,10.88682904,4511,spring
chic,5/9/1999,97,51,42.7,7.446090206,16.28984636,4512,spring
chic,5/10/1999,102,58,46.5,32.45054945,31.67145808,4513,spring
chic,5/11/1999,132,67,52.1,63.43406593,31.83543868,4514,spring
chic,5/12/1999,100,62,52.7,43.9866014,26.39231903,4515,spring
chic,5/13/1999,102,51,41,16.42582418,26.16748444,4516,spring
chic,5/14/1999,101,53,41.3,15.31868132,24.63822878,4517,spring
chic,5/15/1999,107,60,54.8,49.20554262,20.21414704,4518,spring
chic,5/16/1999,96,69,63.1,44.14725275,35.56790249,4519,spring
chic,5/17/1999,116,69,62.6,31.13351648,26.72656774,4520,spring
chic,5/18/1999,93,61,52.3,17.57582728,20.0231906,4521,spring
chic,5/19/1999,104,61,44.8,25.15824176,19.21668451,4522,spring
chic,5/20/1999,95,64,49.1,51.04285714,34.41146167,4523,spring
chic,5/21/1999,118,66,56.8,64.9518641,44.70101229,4524,spring
chic,5/22/1999,91,59,52.8,8.953388283,32.94545999,4525,spring
chic,5/23/1999,88,60,50.7,18.90668498,16.03266295,4526,spring
chic,5/24/1999,114,51,40.7,16.08506356,15.47942103,4527,spring
chic,5/25/1999,114,56,38.7,33.9231685,24.18764115,4528,spring
chic,5/26/1999,95,60,40.4,19.96712454,21.52440984,4529,spring
chic,5/27/1999,96,64,41.3,57.0275641,23.50689212,4530,spring
chic,5/28/1999,108,75,53.8,43.01657509,27.48636703,4531,spring
chic,5/29/1999,94,76,54.4,46.15393773,45.50516456,4532,spring
chic,5/30/1999,109,70,56,52.64953087,49.13631337,4533,spring
chic,5/31/1999,102,73,63.4,35.36822344,27.1240673,4534,spring
chic,6/1/1999,110,65,59.7,32.40119048,15.86636789,4535,spring
chic,6/2/1999,124,64,57.7,11.44514652,12.71101574,4536,spring
chic,6/3/1999,85,58,47.7,14.27481685,20.49753015,4537,spring
chic,6/4/1999,114,64,56.6,31.22811355,30.96367468,4538,spring
chic,6/5/1999,108,75,68,30.47884635,27.16082362,4539,spring
chic,6/6/1999,107,80,69.9,49.32152015,29.72139934,4540,spring
chic,6/7/1999,98,81,63.8,31.31602564,33.47200493,4541,spring
chic,6/8/1999,120,80,63.2,36.23086081,36.22664728,4542,spring
chic,6/9/1999,107,79,63.2,48.15119048,25.02766007,4543,spring
chic,6/10/1999,111,79,66.7,57.07152015,26.21821685,4544,spring
chic,6/11/1999,94,78,67.5,46.46747881,30.26126389,4545,spring
chic,6/12/1999,88,75,68.2,39.08800366,37.81813142,4546,spring
chic,6/13/1999,114,65,63.5,17.12097069,25.60318152,4547,spring
chic,6/14/1999,99,66,55,10.06053113,23.2518199,4548,spring
chic,6/15/1999,102,58,37.9,5.181410253,24.01318292,4549,spring
chic,6/16/1999,102,61,44.7,17.21163003,26.57333488,4550,spring
chic,6/17/1999,85,57,42.9,16.5204096,23.74301258,4551,spring
chic,6/18/1999,101,59,47.6,32.22811355,25.41338852,4552,spring
chic,6/19/1999,97,68,49.9,25.30503663,36.60733128,4553,spring
chic,6/20/1999,101,67,54.4,34.26108059,52.1321487,4554,spring
chic,6/21/1999,123,72,59.8,62.25283883,50.34700635,4555,spring
chic,6/22/1999,97,74,66.2,79.24459707,31.71645363,4556,spring
chic,6/23/1999,111,76,67.3,61.18142461,42.22683125,4557,spring
chic,6/24/1999,89,76,65.9,26.2198718,25.02507458,4558,spring
chic,6/25/1999,105,75,58.2,43.20338828,28.67719534,4559,spring
chic,6/26/1999,95,76,66.2,40.13195971,33.65021661,4560,spring
chic,6/27/1999,106,78,70.6,41.201608,38.26099108,4561,spring
chic,6/28/1999,94,77,69.2,51.23182778,28.13532464,4562,spring
chic,6/29/1999,94,66,51.1,22.62058111,21.56293326,4563,spring
chic,6/30/1999,98,68,54.7,30.28402558,26.09139161,4564,spring
chic,7/1/1999,114,74,64.3,28.33897063,23.84949949,4565,summer
chic,7/2/1999,98,77,67.3,30.32798162,26.20084001,4566,summer
chic,7/3/1999,111,84,76.2,63.33562271,27.035654,4567,summer
chic,7/4/1999,90,86,74.1,41.30057078,27.49448236,4568,summer
chic,7/5/1999,104,87,74.4,33.77035916,31.30838135,4569,summer
chic,7/6/1999,113,79,62.7,25.33618722,25.19658891,4570,summer
chic,7/7/1999,116,75,53.7,23.3553653,26.72897657,4571,summer
chic,7/8/1999,89,76,60.4,71.36096664,35.52733063,4572,summer
chic,7/9/1999,105,76,65,30.34474886,32.11038254,4573,summer
chic,7/10/1999,89,64,51.5,7.333789957,21.48088503,4574,summer
chic,7/11/1999,83,67,50.3,24.78974362,19.31181367,4575,summer
chic,7/12/1999,99,68,50.8,44.3283105,22.9294964,4576,summer
chic,7/13/1999,103,70,55.7,72.38310502,30.73674813,4577,summer
chic,7/14/1999,133,74,59.2,95.4054988,42.50400733,4578,summer
chic,7/15/1999,93,78,62.8,84.34942922,49.01187304,4579,summer
chic,7/16/1999,115,82,68.3,109.322032,43.07105935,4580,summer
chic,7/17/1999,122,75,70.6,32.92819402,23.91190495,4581,summer
chic,7/18/1999,89,77,66.6,28.36038813,29.7758458,4582,summer
chic,7/19/1999,96,79,70.1,35.38778539,24.44879189,4583,summer
chic,7/20/1999,115,76,70.4,28.4857867,27.10619561,4584,summer
chic,7/21/1999,98,83,72.1,36.48607306,26.81558556,4585,summer
chic,7/22/1999,88,82,73.4,31.60114155,25.54246136,4586,summer
chic,7/23/1999,95,83,72.8,35.45199549,22.96911804,4587,summer
chic,7/24/1999,110,82,73.2,17.58470319,31.58697336,4588,summer
chic,7/25/1999,102,85,70.6,19.54634703,35.94505139,4589,summer
chic,7/26/1999,99,80,69.5,49.5946347,20.98616994,4590,summer
chic,7/27/1999,121,79,68.3,26.5727169,23.72908536,4591,summer
chic,7/28/1999,98,82,71.8,34.58641552,30.43287306,4592,summer
chic,7/29/1999,105,83,76.6,45.56168755,27.57127651,4593,summer
chic,7/30/1999,139,90,77.1,63.56723744,30.93987065,4594,summer
chic,7/31/1999,139,83,71.4,29.56723744,34.49725639,4595,summer
chic,8/1/1999,116,74,60.1,8.564497713,23.91280335,4596,summer
chic,8/2/1999,117,71,56.3,11.54805936,16.00891934,4597,summer
chic,8/3/1999,87,71,59,28.53710046,21.18970346,4598,summer
chic,8/4/1999,93,76,58.3,32.91134086,21.25184836,4599,summer
chic,8/5/1999,102,73,55.6,19.50422374,18.77458569,4600,summer
chic,8/6/1999,107,76,62,46.5097032,26.14627451,4601,summer
chic,8/7/1999,108,72,67.7,39.55901826,19.67568979,4602,summer
chic,8/8/1999,109,66,57,4.517922373,23.71123663,4603,summer
chic,8/9/1999,105,66,56.2,29.53984018,20.24130486,4604,summer
chic,8/10/1999,107,78,63.8,32.2807363,29.44721446,4605,summer
